island	sitename	depthname	quad	species	colony	depth	allfates	fate_prior	fate_t	year	asize	psize	yearNext	asizeNext	psizeNext	survIPM	fateIPM	fec1	fec2	fec3	offspringNext	spcover	allcover	fuseLGname	fuseLGsize	twoyear	
Ma	Papa	03m	2	MF	03b	03	I		I	2000	93.768519	60.710171	2002	0.767177	3.544734		fissSM		5	40.214109	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	03c	03	I		I	2000	93.768519	60.710171	2002	1.946755	6.418599		fissSM		5	40.214109	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	03d	03	I		I	2000	93.768519	60.710171	2002	1.578420	5.597253		fissSM		5	40.214109	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	03e	03	I		I	2000	93.768519	60.710171	2002	0.571711	3.111837		fissSM		5	40.214109	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	03	03	SM	S	M	2000	93.768519	60.710171	2002	184.493186	143.482487	1	fissLG	1	5	40.214109		400.303933	567.310218			1	
Ma	Papa	03m	2	MF	04	03	SD	S	D	2000	6.665066	14.661879	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	05	03	IS	I	S	2000	14.761669	22.614873	2002	7.004025	16.124269	1	growth	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	05aa	03	I		I	2000	6.070758	17.904792	2002	3.644940	8.769561		fissSM		1	3.64494	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	05a	03	II	I	I	2000	6.070758	17.904792	2002	12.118918	19.293198	1	fissLG	1	1	3.64494		400.303933	567.310218			1	
Ma	Papa	03m	2	MF	07	03	ID	I	D	2000	17.509498	20.482483	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	07a	03	ID	I	D	2000	5.876421	11.033606	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	09	03	SD	S	D	2000	23.827696	32.428309	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	10	03	SS	S	S	2000	10.742744	15.930744	2002	63.722054	64.830942	1	growth	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	11	03	SS	S	S	2000	9.330415	15.821048	2002	2.143351	5.865871	1	growth	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	12	03	SD	S	D	2000	7.147518	12.784594	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	13b	03	I		I	2000	15.855377	28.181191	2002	0.955865	3.990565		fissSM		1	0.955865	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	13	03	II	I	I	2000	15.855377	28.181191	2002	10.567615	17.450806	1	fissLG	1	1	0.955865		400.303933	567.310218			1	
Ma	Papa	03m	2	MF	13a	03	ID	I	D	2000	4.452793	13.404259	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	14	03	IU	I	U	2000	33.666549	49.474305	2002	184.493186	143.482487	0	fuseSM	0				400.303933	567.310218	03	93.768519	1	
Ma	Papa	03m	2	MF	14a	03	ID	I	D	2000	6.901208	16.914390	2002			0	dead					400.303933	567.310218			1	
Ma	Papa	03m	2	MF	14b	03	IU	I	U	2000	3.188475	9.700892	2002	26.921263	33.772798	0	fuseSM	0				400.303933	567.310218	15	5.767954	1	
Ma	Papa	03m	2	MF	15	03	SU	S	U	2000	5.767954	10.950357	2002	26.921263	33.772798	1	fuseLG	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	17	03	SS	S	S	2000	13.953817	18.609685	2002	23.679684	22.777462	1	growth	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	20a	03	I		I	2000	63.310783	45.785321	2002	6.936233	11.478037		fissSM		1	6.936233	clonal	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	20	03	RI	R	I	2000	63.310783	45.785321	2002	105.576725	109.352176	1	fissLG	1	1	6.936233		400.303933	567.310218			1	
Ma	Papa	03m	2	MF	21	03	RS	R	S	2000	9.737165	15.189559	2002	14.622696	21.815486	1	growth	0				400.303933	567.310218			1	
Ma	Papa	03m	2	MF	22	03	R		R	2000			2002	25.307817	42.498780		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	23	03	R		R	2000			2002	9.341713	17.029733		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	24	03	R		R	2000			2002	46.464515	63.380376		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	25	03	R		R	2000			2002	50.550102	49.778925		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	26	03	R		R	2000			2002	11.322364	19.747185		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	27	03	R		R	2000			2002	14.788786	21.250644		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	MF	28	03	R		R	2000			2002	3.663018	11.384653		recruit				sexual	400.303933	567.310218			1	
Ma	Papa	03m	2	PL	01b	03	I		I	2000	49.654120	48.903866	2002	8.024292	16.825784		fissSM		1	8.024292	clonal	167.006285	567.310218			1	
Ma	Papa	03m	2	PL	01	03	II	I	I	2000	49.654120	48.903866	2002	10.959678	16.744224	1	fissLG	1	1	8.024292		167.006285	567.310218			1	
Ma	Papa	03m	2	PL	01a	03	ID	I	D	2000	25.557517	23.719748	2002			0	dead					167.006285	567.310218			1	
Ma	Papa	03m	2	PL	02	03	IS	I	S	2000	18.742179	23.251139	2002	5.014335	10.412542	1	growth	0				167.006285	567.310218			1	
Ma	Papa	03m	2	PL	02a	03	ID	I	D	2000	1.503849	5.302189	2002			0	dead					167.006285	567.310218			1	
Ma	Papa	03m	2	PL	03	03	IS	I	S	2000	50.424688	59.999631	2002	48.144623	57.270645	1	growth	0				167.006285	567.310218			1	
Ma	Papa	03m	2	PL	03a	03	IS	I	S	2000	21.123932	22.113350	2002	47.935598	39.462326	1	growth	0				167.006285	567.310218			1	
Ma	Papa	03m	3	MP	01	03	R		R	2000			2002	13.506764	17.999118		recruit				sexual	0	572.956388			1	
Ma	Papa	03m	3	MP	02	03	R		R	2000			2002	12.659729	19.643608		recruit				sexual	0	572.956388			1	
Ma	Papa	03m	3	MF	01	03	SU	S	U	2000	47.719483	43.470437	2002	170.613944	143.177254	1	fuseLG	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	02	03	SU	S	U	2000	31.744028	35.453307	2002	170.613944	143.177254	0	fuseSM	0				537.493169	572.956388	01	47.719483	1	
Ma	Papa	03m	3	MF	03	03	IS	I	S	2000	185.012784	128.068165	2002	368.197711	212.045087	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	03a	03	IS	I	S	2000	85.176711	65.588693	2002	104.134235	82.509637	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	03b	03	IS	I	S	2000	3.346336	7.979089	2002	6.394381	16.255839	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	03c	03	IS	I	S	2000	27.407700	41.315584	2002	125.595213	101.430829	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	03d	03	IS	I	S	2000	17.455183	31.597643	2002	7.991675	12.835420	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	04	03	SS	S	S	2000	11.855358	17.712198	2002	21.423517	25.985037	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	05a	03	I		I	2000	41.449923	44.770416	2002	7.784599	18.178633		fissSM		1	7.784599	clonal	537.493169	572.956388			1	
Ma	Papa	03m	3	MF	05	03	SI	S	I	2000	41.449923	44.770416	2002	51.257024	54.992375	1	fissLG	1	1	7.784599		537.493169	572.956388			1	
Ma	Papa	03m	3	MF	07	03	SS	S	S	2000	30.000146	31.884302	2002	24.510926	30.788918	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	10	03	SS	S	S	2000	6.413325	17.585164	2002	4.396462	9.401245	1	growth	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	13	03	UU	U	U	2000	46.792607	46.086152	2002	81.978148	53.332509	1	fuseLG	0				537.493169	572.956388			1	
Ma	Papa	03m	3	MF	15	03	IU	I	U	2000	1.651545	5.739859	2002	81.978148	53.332509	0	fuseSM	0				537.493169	572.956388	13	46.792607	1	
Ma	Papa	03m	3	MF	15a	03	IU	I	U	2000	1.468040	4.855829	2002	81.978148	53.332509	0	fuseSM	0				537.493169	572.956388	13	46.792607	1	
Ma	Papa	03m	3	MF	18	03	R		R	2000			2002	32.518210	45.827334		recruit				sexual	537.493169	572.956388			1	
Ma	Papa	03m	3	MF	19	03	R		R	2000			2002	1.950052	7.272213		recruit				sexual	537.493169	572.956388			1	
Ma	Papa	03m	3	PL	03	03	SD	S	D	2000	22.046315	22.398388	2002			0	dead					35.463219	572.956388			1	
Ma	Papa	03m	3	PL	06	03	SS	S	S	2000	4.836584	10.492118	2002	6.996878	12.477224	1	growth	0				35.463219	572.956388			1	
Ma	Papa	03m	3	PL	07	03	RU	R	U	2000	5.134634	11.699129	2002	8.366285	15.602343	1	fuseLG	0				35.463219	572.956388			1	
Ma	Papa	03m	3	PL	08	03	RU	R	U	2000	0.777266	3.486885	2002	8.366285	15.602343	0	fuseSM	0				35.463219	572.956388	07	5.134634	1	
Ma	Papa	03m	3	PL	09	03	RD	R	D	2000	2.668420	6.918548	2002			0	dead					35.463219	572.956388			1	
Ma	Papa	03m	4	MP	02	03	SS	S	S	2000	27.327051	26.308094	2002	257.385042	95.327304	1	growth	0				2.169251	2.169251			1	
Ma	Papa	03m	4	MF	01	03	IS	I	S	2000	36.135291	30.154579	2002	75.214528	49.347284	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	MF	01a	03	IS	I	S	2000	17.839725	37.031650	2002	11.059403	19.891889	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	MF	01b	03	IS	I	S	2000	14.529622	22.291087	2002	111.897815	99.756516	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	MF	02a	03	I		I	2000	291.839579	111.273524	2002	4.248692	11.115577		fissSM		2	13.298861	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	02b	03	I		I	2000	291.839579	111.273524	2002	9.050169	18.497196		fissSM		2	13.298861	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	02	03	SI	S	I	2000	291.839579	111.273524	2002	142.932595	88.003768	1	fissLG	1	2	13.298861		0	2.169251			1	
Ma	Papa	03m	4	MF	03a	03	I		I	2000	53.951640	51.884668	2002	3.442290	10.639915		fissSM		2	11.642967	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	03b	03	I		I	2000	53.951640	51.884668	2002	8.200677	16.977114		fissSM		2	11.642967	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	03	03	SI	S	I	2000	53.951640	51.884668	2002	46.901816	47.426703	1	fissLG	1	2	11.642967		0	2.169251			1	
Ma	Papa	03m	4	MF	04	03	SD	S	D	2000	23.438381	26.559854	2002			0	dead					0	2.169251			1	
Ma	Papa	03m	4	MF	05	03	SU	S	U	2000	23.811235	30.581721	2002	123.405355	89.702335	1	fuseLG	0				0	2.169251			1	
Ma	Papa	03m	4	MF	07	03	SU	S	U	2000	114.313098	95.854893	2002	277.962450	116.918115	1	fuseLG	0				0	2.169251			1	
Ma	Papa	03m	4	MF	08	03	SU	S	U	2000	2.758419	7.577423	2002	277.962450	116.918115	0	fuseSM	0				0	2.169251	07	114.313098	1	
Ma	Papa	03m	4	MF	11f	03	I		I	2000	152.632917	125.177228	2002	1.948907	5.503910		fissSM		2	28.050477	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	11g	03	I		I	2000	152.632917	125.177228	2002	26.101570	27.098195		fissSM		2	28.050477	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	11	03	MI	M	I	2000	152.632917	125.177228	2002	108.645122	87.632337	1	fissLG	1	2	28.050477		0	2.169251			1	
Ma	Papa	03m	4	MF	11a	03	ID	I	D	2000	28.474834	28.364236	2002			0	dead					0	2.169251			1	
Ma	Papa	03m	4	MF	11ba	03	I		I	2000	43.377310	43.138570	2002	7.298246	13.343558		fissSM		1	7.298246	clonal	0	2.169251			1	
Ma	Papa	03m	4	MF	11b	03	II	I	I	2000	43.377310	43.138570	2002	29.615266	35.187412	1	fissLG	1	1	7.298246		0	2.169251			1	
Ma	Papa	03m	4	MF	11c	03	IU	I	U	2000	15.492731	21.702601	2002	123.405355	89.702335	0	fuseSM	0				0	2.169251	05	23.811235	1	
Ma	Papa	03m	4	MF	11d	03	IU	I	U	2000	2.673095	6.541473	2002	123.405355	89.702335	0	fuseSM	0				0	2.169251	05	23.811235	1	
Ma	Papa	03m	4	MF	11e	03	IU	I	U	2000	8.351231	19.046243	2002	123.405355	89.702335	0	fuseSM	0				0	2.169251	05	23.811235	1	
Ma	Papa	03m	4	MF	12	03	RD	R	D	2000	48.287530	47.571232	2002			0	dead					0	2.169251			1	
Ma	Papa	03m	4	MF	13	03	R		R	2001			2002	86.442598	60.274651		recruit				sexual	0	2.169251			0	
Ma	Papa	03m	4	PL	01	03	IS	I	S	2000	48.573891	47.342102	2002	69.218837	71.906945	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	PL	01aa	03	I		I	2000	7.558770	16.765241	2002	3.368421	7.605647		fissSM		1	3.368421	clonal	0	2.169251			1	
Ma	Papa	03m	4	PL	01a	03	II	I	I	2000	7.558770	16.765241	2002	3.340105	7.480257	1	fissLG	1	1	3.368421		0	2.169251			1	
Ma	Papa	03m	4	PL	02	03	SS	S	S	2000	15.908832	20.719027	2002	32.583564	25.945162	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	PL	05	03	SS	S	S	2000	14.146249	23.191412	2002	49.594337	40.564774	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	PL	06	03	SS	S	S	2000	8.050844	11.982942	2002	9.339489	12.770417	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	PL	08	03	SD	S	D	2000	2.091022	8.026015	2002			0	dead					0	2.169251			1	
Ma	Papa	03m	4	PL	10a	03	I		I	2000	369.568559	215.827194	2002	6.116343	11.115274		fissSM		3	36.408741	clonal	0	2.169251			1	
Ma	Papa	03m	4	PL	10b	03	I		I	2000	369.568559	215.827194	2002	4.274546	8.846487		fissSM		3	36.408741	clonal	0	2.169251			1	
Ma	Papa	03m	4	PL	10c	03	I		I	2000	369.568559	215.827194	2002	26.017852	31.524485		fissSM		3	36.408741	clonal	0	2.169251			1	
Ma	Papa	03m	4	PL	10	03	UM	U	M	2000	369.568559	215.827194	2002	186.855032	146.703072	1	fissLG	1	3	36.408741		0	2.169251			1	
Ma	Papa	03m	4	PL	12	03	SU	S	U	2000	8.506684	16.566395	2002	186.855032	146.703072	0	fuseSM	0				0	2.169251	10	369.568559	1	
Ma	Papa	03m	4	PL	13	03	RS	R	S	2000	14.644167	20.333656	2002	19.709449	20.861700	1	growth	0				0	2.169251			1	
Ma	Papa	03m	4	PL	14	03	R		R	2001			2002	9.000923	13.080187		recruit				sexual	0	2.169251			0	
Ma	Papa	03m	5	PL	01	03	SS	S	S	2000	116.173862	91.469350	2002	106.401525	99.180066	1	growth	0				116.173862	519.398641			1	
Ma	Papa	03m	5	PM	01	03	SD	S	D	2000	403.224779	122.261943	2002			0	dead					403.224779	519.398641			1	
Ma	Papa	03m	5	PM	02	03	R		R	2000			2002	13.375327	16.215964		recruit				sexual	403.224779	519.398641			1	
Ma	Papa	10m	1	MC	01	10	SS	S	S	2000	73.388107	71.283772	2002	142.918412	89.729182	1	growth	0				372.392991	1346.08331			1	
Ma	Papa	10m	1	MC	02a	10	I		I	2000	272.889400	125.068379	2002	41.272136	33.395545		fissSM		2	86.143516	clonal	372.392991	1346.08331			1	
Ma	Papa	10m	1	MC	02b	10	I		I	2000	272.889400	125.068379	2002	44.871380	40.880023		fissSM		2	86.143516	clonal	372.392991	1346.08331			1	
Ma	Papa	10m	1	MC	02	10	SI	S	I	2000	272.889400	125.068379	2002	95.678185	73.769136	1	fissLG	1	2	86.143516		372.392991	1346.08331			1	
Ma	Papa	10m	1	MC	03	10	RS	R	S	2000	26.115484	26.661295	2002	17.653837	20.040823	1	growth	0				372.392991	1346.08331			1	
Ma	Papa	10m	1	MC	04	10	R		R	2000			2002	12.092250	15.458258		recruit				sexual	372.392991	1346.08331			1	
Ma	Papa	10m	1	MF	01e	10	I		I	2000	274.395863	134.911396	2002	17.179584	20.003269		fissSM		5	78.181625	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01f	10	I		I	2000	274.395863	134.911396	2002	4.152136	8.657198		fissSM		5	78.181625	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01g	10	I		I	2000	274.395863	134.911396	2002	51.526654	41.651983		fissSM		5	78.181625	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01h	10	I		I	2000	274.395863	134.911396	2002	4.669943	13.057834		fissSM		5	78.181625	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01i	10	I		I	2000	274.395863	134.911396	2002	0.653308	3.189513		fissSM		5	78.181625	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01	10	IM	I	M	2000	274.395863	134.911396	2002	394.894518	132.525672	1	fissLG	1	5	78.181625		626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01a	10	IU	I	U	2000	5.269750	11.148380	2002	394.894518	132.525672	0	fuseSM	0				626.598103	1346.08331	01	274.395863	1	
Ma	Papa	10m	1	MF	01b	10	ID	I	D	2000	1.403045	5.805249	2002			0	dead					626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01ca	10	I		I	2000	41.699512	46.201657	2002	1.376786	5.583245		fissSM		5	3.90412	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01cb	10	I		I	2000	41.699512	46.201657	2002	0.341172	2.388789		fissSM		5	3.90412	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01cc	10	I		I	2000	41.699512	46.201657	2002	0.312136	2.307288		fissSM		5	3.90412	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01cd	10	I		I	2000	41.699512	46.201657	2002	0.182684	1.701576		fissSM		5	3.90412	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01ce	10	I		I	2000	41.699512	46.201657	2002	1.691342	6.406092		fissSM		5	3.90412	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01c	10	II	I	I	2000	41.699512	46.201657	2002	33.606654	40.442556	1	fissLG	1	5	3.90412		626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	01d	10	IS	I	S	2000	27.962080	25.524033	2002	13.164159	16.878378	1	growth	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	02	10	IU	I	U	2000	83.909221	62.081053	2002	252.017240	120.173977	1	fuseLG	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	02a	10	IU	I	U	2000	0.982476	4.148344	2002	252.017240	120.173977	0	fuseSM	0				626.598103	1346.08331	02	83.909221	1	
Ma	Papa	10m	1	MF	03	10	IS	I	S	2000	68.444700	57.301563	2002	14.441739	26.291205	1	growth	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	03a	10	IS	I	S	2000	14.929043	17.517562	2002	36.871985	45.031513	1	growth	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	05	10	SS	S	S	2000	16.379201	26.178785	2002	20.714707	27.168186	1	growth	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	06a	10	I		I	2000	10.557886	19.282269	2002	5.461172	11.063466		fissSM		1	5.461172	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	06	10	SI	S	I	2000	10.557886	19.282269	2002	34.809225	28.245423	1	fissLG	1	1	5.461172		626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	07b	10	I		I	2000	63.958633	69.607303	2002	1.433648	5.525615		fissSM		1	1.433648	clonal	626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	07	10	II	I	I	2000	63.958633	69.607303	2002	145.255803	123.235095	1	fissLG	1	1	1.433648		626.598103	1346.08331			1	
Ma	Papa	10m	1	MF	07a	10	IS	I	S	2000	16.706693	19.589763	2002	7.751380	13.536651	1	growth	0				626.598103	1346.08331			1	
Ma	Papa	10m	1	MP	01	10	SD	S	D	2000	7.209423	12.882717	2002			0	dead					166.625683	1346.08331			1	
Ma	Papa	10m	1	MP	02	10	SS	S	S	2000	159.416260	147.800635	2002	166.802873	110.656874	1	growth	0				166.625683	1346.08331			1	
Ma	Papa	10m	1	PC	01	10	SS	S	S	2000	20.950302	28.520420	2002	42.056106	40.444304	1	growth	0				20.950302	1346.08331			1	
Ma	Papa	10m	1	PL	01a	10	I		I	2000	45.243321	31.093284	2002	7.275917	12.771134		fissSM		1	7.275917	clonal	55.597817	1346.08331			1	
Ma	Papa	10m	1	PL	01	10	SI	S	I	2000	45.243321	31.093284	2002	94.141701	43.085434	1	fissLG	1	1	7.275917		55.597817	1346.08331			1	
Ma	Papa	10m	1	PM	01	10	SS	S	S	2000	103.918414	59.163803	2002	150.060038	71.143137	1	growth	0				103.918414	1346.08331			1	
Ma	Papa	10m	1	PL	02	10	SS	S	S	2000	10.354496	19.441953	2002	5.641437	11.687205	1	growth	0				55.597817	1346.08331			1	
Ma	Papa	10m	2	MC	01	10	RD	R	D	2000	2.619726	10.971625	2002			0	dead					2.619726	1084.0129			1	
Ma	Papa	10m	2	MC	02	10	R		R	2000			2002	10.708680	18.046388		recruit				sexual	2.619726	1084.0129			1	
Ma	Papa	10m	2	MC	03	10	R		R	2000			2002	7.032105	13.902120		recruit				sexual	2.619726	1084.0129			1	
Ma	Papa	10m	2	MC	04	10	R		R	2000			2002	2.266350	7.358219		recruit				sexual	2.619726	1084.0129			1	
Ma	Papa	10m	2	MF	01	10	SU	S	U	2000	70.212309	62.671806	2002	280.209275	101.938798	1	fuseLG	0				171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	02	10	SU	S	U	2000	1.271701	4.963835	2002	280.209275	101.938798	0	fuseSM	0				171.45391	1084.0129	01	70.212309	1	
Ma	Papa	10m	2	MF	03	10	IS	I	S	2000	16.404192	29.890009	2002	5.316290	13.004132	1	growth	0				171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	03a	10	IS	I	S	2000	5.828541	14.366632	2002	3.274673	7.578384	1	growth	0				171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	05	10	XS	X	S	2000	0.062349	0.953150	2002	1.576694	6.120603	1	growth	0				171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	06	10	IU	I	U	2000	19.701156	22.162755	2002	37.140309	64.695788	1	fuseLG	0				171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	06a	10	IU	I	U	2000	2.337006	6.831440	2002	37.140309	64.695788	0	fuseSM	0				171.45391	1084.0129	06	19.701156	1	
Ma	Papa	10m	2	MF	07	10	SU	S	U	2000	1.917764	6.161439	2002	37.140309	64.695788	0	fuseSM	0				171.45391	1084.0129	06	19.701156	1	
Ma	Papa	10m	2	MF	08a	10	I		I	2000	37.147003	38.666960	2002	1.096314	4.374532		fissSM		2	14.655173	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	08b	10	I		I	2000	37.147003	38.666960	2002	13.558859	20.008860		fissSM		2	14.655173	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	08	10	SI	S	I	2000	37.147003	38.666960	2002	39.120095	48.442750	1	fissLG	1	2	14.655173		171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09a	10	I		I	2000	3.819403	10.037964	2002	6.604043	13.105130		fissSM		5	25.183116	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09b	10	I		I	2000	3.819403	10.037964	2002	1.411415	4.749659		fissSM		5	25.183116	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09c	10	I		I	2000	3.819403	10.037964	2002	3.370987	9.240190		fissSM		5	25.183116	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09d	10	I		I	2000	3.819403	10.037964	2002	11.741974	21.037600		fissSM		5	25.183116	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09e	10	I		I	2000	3.819403	10.037964	2002	2.054697	5.822808		fissSM		5	25.183116	clonal	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	09	10	SI	S	I	2000	3.819403	10.037964	2002	23.039239	24.901946	1	fissLG	1	5	25.183116		171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	10	10	RU	R	U	2000	12.752486	18.864626	2002	280.209275	101.938798	0	fuseSM	0				171.45391	1084.0129	01	70.212309	1	
Ma	Papa	10m	2	MF	11	10	R		R	2000			2002	3.258026	9.391389		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	12	10	R		R	2000			2002	17.297265	23.666954		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	13	10	R		R	2000			2002	3.325803	9.965343		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	14	10	R		R	2000			2002	19.694411	30.642223		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	15	10	R		R	2000			2002	1.882283	6.910661		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	16	10	R		R	2000			2002	8.764566	15.534519		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	17	10	R		R	2000			2002	20.858502	19.139736		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MF	18	10	R		R	2000			2002	1.171225	4.801891		recruit				sexual	171.45391	1084.0129			1	
Ma	Papa	10m	2	MP	01a	10	I		I	2000	48.472991	39.089212	2002	29.148633	29.673537		fissSM		1	29.148633	clonal	418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	01	10	SI	S	I	2000	48.472991	39.089212	2002	68.717004	59.845377	1	fissLG	1	1	29.148633		418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	02	10	SU	S	U	2000	23.886052	43.309799	2002	355.307967	171.603764	0	fuseSM	0				418.746573	1084.0129	03	257.526471	1	
Ma	Papa	10m	2	MP	03	10	UU	U	U	2000	257.526471	176.900878	2002	355.307967	171.603764	1	fuseLG	0				418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	06	10	SU	S	U	2000	16.986831	27.664079	2002	355.307967	171.603764	0	fuseSM	0				418.746573	1084.0129	03	257.526471	1	
Ma	Papa	10m	2	MP	07	10	ID	I	D	2000	14.570277	24.304188	2002			0	dead					418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	07a	10	IS	I	S	2000	6.758398	12.598071	2002	23.497027	27.404012	1	growth	0				418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	07b	10	ID	I	D	2000	0.875034	4.339919	2002			0	dead					418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	08	10	SD	S	D	2000	21.510347	24.509947	2002			0	dead					418.746573	1084.0129			1	
Ma	Papa	10m	2	MP	11	10	SS	S	S	2000	28.160172	34.334996	2002	62.474435	54.294422	1	growth	0				418.746573	1084.0129			1	
Ma	Papa	10m	2	PL	01	10	IU	I	U	2000	148.321419	97.410413	2002	75.569560	85.499012	1	fuseLG	0				491.192691	1084.0129			1	
Ma	Papa	10m	2	PL	01a	10	IU	I	U	2000	7.796829	11.365068	2002	75.569560	85.499012	0	fuseSM	0				491.192691	1084.0129	01	148.321419	1	
Ma	Papa	10m	2	PL	02	10	SS	S	S	2000	41.237302	41.423788	2002	23.456599	30.946354	1	growth	0				491.192691	1084.0129			1	
Ma	Papa	10m	2	PL	03	10	SS	S	S	2000	9.801666	16.211219	2002	17.935791	18.577071	1	growth	0				491.192691	1084.0129			1	
