Site	treat	PLOT	PLANT	size.06	size.07	fruit.06	fruit.07	esc.06	esc.07	ramet.06	ramet.07	stage.06	stage.07	cl.rep.06.07	ori.07	fam.count06	fam.count07
2	UH	2	51	13	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	16	NA
2	UH	2	52	23	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	5
2	UH	2	53	16	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	6	NA
2	UH	2	55	26	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	5
2	UH	2	56	37	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	6	5
2	UH	2	57	21	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	5
2	UH	2	58	36	NA	1	0	3	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	2	60	30	NA	1	0	2	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	2	62	41	NA	1	0	4	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	2	63	36	NA	1	0	4	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	2	199	17	NA	0	0	NA	NA	1	1	SR	AR2	0	NA	16	12
2	UH	2	200	27	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	2	201	28	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	2	202	21	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	2	*197	36	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	16	12
2	UH	3	64	16	NA	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	UH	3	65	7	8	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	UH	3	66	12	NA	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	UH	3	67	45	NA	1	1	3	1	1	1	AR2	AR2	0	NA	18	22
2	UH	3	68	26	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	18	22
2	UH	3	69	51	NA	1	1	4	2	1	1	AR2	AR2	0	NA	18	22
2	UH	3	71	46	NA	1	1	3	1	1	1	AR2	AR2	0	NA	18	22
2	UH	3	76	28	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	18	22
2	UH	3	77	55	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	18	22
2	UH	3	79	44	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	18	22
2	UH	3	83	60	NA	1	1	9	2	1	1	AR1	AR1	1	NA	2	3
2	UH	3	203	52	NA	1	1	3	1	1	1	AR2	AR2	0	NA	18	22
2	UH	4	85	32	NA	1	NA	1	NA	1	NA	AR2	dead	0	NA	26	NA
2	UH	4	87	36	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	88	37	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	91	34	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	93	30	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	95	28	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	96	40	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	105	9	8	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	UH	4	106	14	NA	0	1	NA	1	0	1	S	AR1	1	NA	0	2
2	UH	4	112	17	NA	0	0	NA	NA	1	1	SR	AR2	0	NA	13	13
2	UH	4	113	34	NA	1	1	10	1	1	1	AR2	AR2	0	NA	13	13
2	UH	4	115	36	NA	1	1	5	1	1	1	AR2	AR2	0	NA	13	13
2	UH	4	116	21	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	13	13
2	UH	4	210	39	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	26	25
2	UH	4	235	14	18	0	NA	NA	NA	1	1	SR	SR	0	NA	13	13
2	UH	5	119	38	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	5	120	41	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	5	121	43	NA	1	0	3	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	5	122	29	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	5	123	42	NA	1	0	2	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	5	124	40	NA	1	0	2	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	5	127	53	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
2	UH	5	128	40	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
2	UH	5	129	30	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	5	133	39	NA	1	0	3	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	5	136	27	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	5	141	38	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	4	3
2	UH	5	142	41	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	5	147	38	NA	1	0	2	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	6	152	68	NA	1	0	6	NA	1	1	AR1	AR2	1	NA	3	5
2	UH	6	153	13	12	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	UH	6	154	54	NA	1	0	6	NA	1	1	AR1	AR1	1	NA	2	4
2	UH	6	155	19	19	0	NA	NA	NA	1	1	SR	SR	1	NA	2	4
2	UH	6	156	39	NA	1	0	7	NA	0	1	A	AR1	1	NA	0	3
2	UH	6	302	37	NA	1	1	4	2	1	1	AR1	AR1	1	NA	2	3
2	UH	7	158	52	NA	1	0	2	NA	1	1	AR1	AR2	1	NA	3	5
2	UH	7	159	61	NA	0	0	NA	NA	1	1	AR1	AR2	1	NA	3	5
2	UH	7	162	57	NA	1	0	6	NA	1	1	AR1	AR2	1	NA	4	6
2	UH	7	164	51	NA	1	1	3	6	1	1	AR2	AR2	0	NA	6	6
2	UH	7	168	40	NA	1	0	3	NA	1	1	AR2	AR2	0	NA	6	6
2	UH	7	169	38	NA	1	0	4	NA	1	1	AR1	AR1	1	NA	2	3
2	UH	7	171	8	8	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	UH	7	175	29	NA	1	0	1	NA	1	1	AR1	AR2	0	NA	4	5
2	UH	7	236	32	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	6
2	UH	8	177	27	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	8	178	35	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	8	180	31	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	8	182	38	NA	1	0	1	NA	1	1	AR1	AR1	1	NA	2	3
2	UH	8	184	29	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	3
2	UH	8	190	30	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	7	8
2	UH	8	194	32	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	7	8
2	UH	9	3	30	32	1	0	2	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	9	9	27	31	0	0	NA	NA	1	1	AR2	AR2	0	NA	12	12
2	UH	9	10	31	32	1	0	1	NA	1	1	AR2	AR2	0	NA	12	12
2	UH	9	17	25	18	1	0	1	NA	0	0	A	S	0	NA	0	0
2	UH	9	18	14	10	0	0	NA	NA	1	1	SR	SR	0	NA	5	7
2	UH	9	19	23	19	1	0	1	NA	1	1	AR2	SR	0	NA	5	7
2	UH	9	21	33	34	1	0	2	NA	1	1	AR2	AR2	1	NA	5	7
2	UH	9	21.1	NA	30	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	7
2	UH	9	23	32	24	1	0	7	NA	0	1	A	AR1	1	NA	0	2
2	UH	9	23.1	NA	38	0	1	NA	1	NA	1	NA	AR1	NA	1	NA	2
2	UH	9	25	25	35	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	9	26	6	6	0	0	NA	NA	1	1	SR	SR	0	NA	3	2
2	UH	9	26.1	9	9	0	0	NA	NA	1	1	SR	SR	0	NA	3	2
2	UH	9	27	7	NA	0	0	NA	NA	1	NA	SR	dead	0	NA	3	NA
2	UH	9	28	8	NA	0	0	NA	NA	0	NA	S	dead	0	NA	0	NA
2	UH	9	29	35	37	1	0	2	NA	1	1	AR2	AR2	1	NA	5	9
2	UH	9	29.1	NA	33	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	9
2	UH	9	34	6	5	0	0	NA	NA	0	0	S	S	0	NA	0	1
2	UH	9	331	NA	13	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	10	36	31	26	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	10	39	26	24	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	17
2	UH	10	43	28	34	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	17
2	UH	10	45	42	39	1	0	2	NA	1	1	AR2	AR2	0	NA	16	17
2	UH	10	48	44	38	1	1	2	1	1	1	AR2	AR2	0	NA	16	17
2	UH	10	54	6	11	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	10	55	9	19	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	10	56	10	NA	0	0	NA	NA	0	NA	S	dead	0	NA	0	NA
2	UH	10	57	34	31	1	0	2	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	10	59	30	15	0	0	NA	NA	0	0	A	S 	0	NA	0	0
2	UH	10	60	33	19	1	0	2	NA	1	1	AR2	SR	0	NA	6	7
2	UH	10	61	31	30	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	7
2	UH	10	64	38	26	1	0	2	NA	1	1	AR2	AR2	0	NA	6	7
2	UH	10	65	30	29	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	7
2	UH	11	66	20	30	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	UH	11	68	25	34	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	UH	11	70	23	27	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	11	73	15	NA	0	0	NA	NA	1	NA	SR	dead	0	NA	17	NA
2	UH	11	74	25	23	1	0	1	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	75	21	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	76	24	26	0	0	NA	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	78	16	20	0	0	NA	NA	1	1	SR	AR2	0	NA	17	16
2	UH	11	79	19	22	0	0	NA	NA	1	1	SR	AR2	0	NA	17	16
2	UH	11	83	32	31	1	0	3	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	84	35	33	0	0	NA	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	88	26	32	0	0	NA	NA	1	1	AR2	AR2	0	NA	17	16
2	UH	11	92	38	26	1	0	4	NA	1	1	AR2	AR2	1	NA	5	6
2	UH	11	92.1	NA	29	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	6
2	UH	11	94	29	27	1	0	1	NA	1	1	AR2	AR2	0	NA	5	6
2	UH	11	97	40	34	1	0	3	NA	1	1	AR1	AR2	1	NA	3	5
2	UH	11	97.1	NA	37	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	5
2	UH	11	98	10	16	0	0	NA	NA	1	1	SR	SR	0	NA	6	6
2	UH	11	99	11	20	0	0	NA	NA	1	1	SR	AR2	0	NA	6	6
2	UH	11	100	6	7	0	0	NA	NA	1	1	SR	SR	0	NA	6	6
2	UH	11	100.1	6	9	0	0	NA	NA	1	1	SR	SR	0	NA	6	6
2	UH	11	100.2	6	8	0	0	NA	NA	1	1	SR	SR	0	NA	6	6
2	UH	11	100.2	6	9	0	0	NA	NA	1	1	SR	SR	0	NA	6	6
2	UH	11	101	11	7	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	11	102	70	38	1	0	4	NA	1	1	AR1	AR2	1	NA	4	6
2	UH	11	102.1	NA	38	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	6
2	UH	11	105	71	43	1	1	7	1	1	1	AR1	AR2	1	NA	4	6
2	UH	11	105.1	NA	53	0	1	NA	2	NA	1	NA	AR2	NA	1	NA	6
2	UH	11	107	30	29	1	0	4	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	11	308	NA	31	0	0	NA	NA	NA	1	NA	AR1	NA	0	NA	2
2	UH	11	308.1	NA	38	0	1	NA	3	NA	1	NA	AR1	NA	0	NA	2
2	UH	11	332	NA	16	0	0	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	11	333	NA	14	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	12	108	33	28	1	0	2	NA	0	0	A	A	0	NA	0	0
2	UH	12	110	28	26	1	0	1	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	112	20	30	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	114	28	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	115	29	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	118	25	31	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	120	23	35	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	UH	12	127	28	25	1	0	1	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	129	NA	17	1	0	1	NA	1	1	AR2	SR	0	NA	10	10
2	UH	12	130	24	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	134	26	35	1	0	1	NA	1	1	AR2	AR2	0	NA	10	10
2	UH	12	137	45	44	1	0	3	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	12	139	7	9	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	12	140	14	12	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	12	334	NA	10	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	2
2	UH	12	334.1	NA	9	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	2
2	UH	13	150	29	NA	0	1	NA	13	1	1	AR1	AR1	0	NA	4	4
2	UH	13	151	34	38	1	0	1	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	13	157	19	11	0	0	NA	NA	1	1	SR	SR	0	NA	15	15
2	UH	13	158	22	21	0	0	NA	NA	1	1	AR2	AR2	0	NA	15	15
2	UH	13	159	27	18	0	0	NA	NA	1	1	AR2	SR	0	NA	15	15
2	UH	13	160	25	13	0	0	NA	NA	1	1	AR2	SR	0	NA	15	15
2	UH	13	161	25	19	1	0	1	NA	1	1	AR2	SR	0	NA	15	15
2	UH	13	162	22	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	15	15
2	UH	13	163	18	26	0	0	NA	NA	1	1	SR	AR2	0	NA	15	15
2	UH	13	166	28	31	0	0	NA	NA	1	1	AR2	AR2	0	NA	15	15
2	UH	13	170	34	25	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	13	172	32	20	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	6
2	UH	13	176	36	25	1	0	1	NA	1	1	AR2	AR2	0	NA	6	6
2	UH	13	178	32	41	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	13	179	29	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	13	180	29	34	1	0	3	NA	1	1	AR1	AR1	0	NA	4	4
2	UH	13	188	29	15	1	0	2	NA	1	1	AR1	SR	0	NA	4	4
2	UH	13	189	19	11	0	0	NA	NA	1	1	SR	SR	0	NA	4	4
2	UH	13	250	NA	6	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	13	251	NA	9	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	190	34	32	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	14	192	32	32	1	0	1	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	14	195	33	38	1	0	2	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	14	198	32	42	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	14	199	7	8	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	200	7	7	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	201	10	14	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	202	8	9	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	203	24	17	0	0	NA	NA	1	1	AR2	SR	0	NA	8	8
2	UH	14	206	29	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	8
2	UH	14	211	23	23	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
2	UH	14	213	27	32	1	0	1	NA	0	1	A	AR1	1	NA	0	2
2	UH	14	213.1	NA	29	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
2	UH	14	214	8	7	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	215	8	6	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	216	16	16	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	217	13	12	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	218	8	7	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	219	10	13	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	220	24	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	UH	14	221	19	18	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
2	UH	14	222	7	7	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
2	UH	14	224	34	21	1	0	4	NA	1	1	AR1	AR1	1	NA	2	3
2	UH	14	224.1	NA	31	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
2	UH	14	227	31	14	0	0	NA	NA	1	1	AR2	SR	0	NA	7	7
2	UH	14	231	31	16	1	0	3	NA	1	1	AR2	SR	0	NA	7	7
2	UH	14	235	12	10	0	0	NA	NA	0	0	S	S	0	NA	0	0
2	UH	14	252	NA	8	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	253	NA	7	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	258	NA	5	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	259	NA	7	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	3
2	UH	14	261	NA	5	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	262	NA	6	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	263	NA	13	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	UH	14	278	NA	6	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	15	1	24	38	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	9
2	H	15	2	27	38	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	9
2	H	15	3	17	24	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	9
2	H	15	5	30	30	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	9
2	H	15	10	26	33	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	H	15	12	14	17	0	NA	NA	NA	1	1	SR	SR	0	NA	4	4
2	H	15	15	24	38	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	H	15	19	18	27	0	0	NA	NA	1	1	SR	AR2	0	NA	10	10
2	H	15	21	36	48	0	0	NA	NA	1	1	AR2	AR2	0	NA	10	10
2	H	15	24	31	45	1	0	1	NA	1	1	AR2	AR2	0	NA	10	10
2	H	15	25	5	12	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	15	26	27	35	1	0	1	NA	0	0	A	A	0	NA	0	0
2	H	15	29	20	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	5	6
2	H	15	30	26	34	1	0	1	NA	1	1	AR2	AR2	0	NA	5	6
2	H	15	33	35	35	1	0	2	NA	1	1	AR2	AR2	1	NA	5	6
2	H	15	33.1	NA	31	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	6
2	H	15	204	15	14	0	NA	NA	NA	1	1	SR	SR	0	NA	2	2
2	H	15	205	16	15	0	NA	NA	NA	1	1	SR	SR	0	NA	2	2
2	H	16	34	40	62	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	16
2	H	16	35	30	61	0	1	NA	1	1	1	AR2	AR2	0	NA	16	16
2	H	16	39	37	48	1	0	3	NA	1	1	AR2	AR2	0	NA	16	16
2	H	16	40	36	57	1	0	2	NA	1	1	AR2	AR2	0	NA	16	16
2	H	16	41	30	41	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	16
2	H	16	45	42	48	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	16
2	H	16	51	43	37	1	0	3	NA	1	1	AR1	AR1	0	NA	2	2
2	H	16	52	34	56	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	H	16	54	42	36	1	0	3	NA	1	1	AR1	AR1	0	NA	3	3
2	H	16	55	39	35	1	0	2	NA	1	1	AR1	AR1	0	NA	3	3
2	H	16	65	24	42	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	H	16	67	38	38	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
2	H	16	68	25	37	1	0	1	NA	0	0	A	A	0	NA	0	0
2	H	17	69	27	42	0	1	NA	2	0	0	A	A	0	NA	0	0
2	H	17	70	15	22	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	17	72	6	6	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	17	73	41	52	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	H	17	74	NA	52	0	1	NA	5	1	1	AR1	AR1	0	NA	2	2
2	H	17	77	35	35	1	0	1	NA	1	1	AR2	AR2	0	NA	5	5
2	H	17	78	44	42	1	0	3	NA	1	1	AR2	AR2	0	NA	5	5
2	H	17	80	28	28	1	0	2	NA	1	1	AR2	AR2	0	NA	5	5
2	H	17	83	46	30	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	H	17	84	25	31	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	8
2	H	17	88	28	31	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	8
2	H	17	89	33	30	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	8
2	H	17	90	34	42	1	0	2	NA	1	1	AR2	AR2	0	NA	8	8
2	H	18	91	21	37	0	1	NA	1	0	0	A	A	0	NA	0	0
2	H	18	92	16	20	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	18	93	14	25	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	18	94	9	13	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	18	95	14	26	0	1	NA	1	0	0	S	A	0	NA	0	0
2	H	18	96	12	21	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	18	97	32	31	1	0	2	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	99	21	30	0	0	NA	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	100	21	34	0	0	NA	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	106	23	20	1	0	1	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	107	32	25	1	0	1	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	108	23	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	109	28	38	1	0	1	NA	1	1	AR2	AR2	0	NA	14	11
2	H	18	124	29	46	1	0	1	NA	1	1	AR2	AR2	0	NA	24	25
2	H	18	125	31	30	1	0	3	NA	1	1	AR2	AR2	0	NA	24	25
2	H	19	136	36	30	1	0	1	NA	1	1	AR2	AR2	0	NA	14	17
2	H	19	137	38	30	1	0	1	NA	1	1	AR2	AR2	0	NA	14	17
2	H	19	141	32	39	1	0	1	NA	1	1	AR2	AR2	0	NA	14	17
2	H	19	145	25	28	0	0	NA	NA	1	1	AR2	AR2	0	NA	14	17
2	H	19	146	32	22	0	0	NA	NA	1	1	AR2	AR2	1	NA	14	17
2	H	19	146.1	NA	27	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	17
2	H	19	146.2	NA	25	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	17
2	H	19	147	19	18	0	NA	NA	NA	1	1	SR	SR	0	NA	14	17
2	H	19	148	36	24	1	0	1	NA	1	1	AR2	AR2	1	NA	14	17
2	H	19	148.1	NA	22	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	17
2	H	19	149	33	25	0	0	NA	NA	1	1	AR2	AR2	0	NA	14	17
2	H	19	150	15	23	0	0	NA	NA	1	1	SR	AR1	0	NA	2	2
2	H	19	151	21	33	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
2	H	19	152	15	10	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	19	153	11	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
2	H	19	154	20	23	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	H	19	156	45	46	1	0	5	NA	1	1	AR1	AR1	1	NA	2	3
2	H	19	156.1	NA	46	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
2	H	19	158	16	27	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	19	159	17	31	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	19	283	NA	14	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	20	164	10	16	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	20	174	18	18	0	NA	NA	NA	1	1	SR	SR	0	NA	15	16
2	H	20	182	36	25	1	0	3	NA	1	1	AR1	AR1	1	NA	2	3
2	H	20	183	29	39	1	0	1	NA	0	0	A	A	0	NA	0	0
2	H	20	184	35	31	1	0	1	NA	1	1	AR1	AR1	0	NA	2	3
2	H	20	185	24	35	0	0	NA	NA	0	0	A	A	0	NA	0	0
2	H	20	186	14	15	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	H	20	187	16	30	0	0	NA	NA	0	0	S	A	0	NA	0	0
2	H	20	190	44	34	1	0	4	NA	1	1	AR1	AR1	1	NA	2	3
2	H	20	190.1	NA	41	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
2	H	20	191	25	46	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	3
2	H	20	194	38	NA	1	NA	5	NA	1	NA	AR1	dead	0	NA	3	NA
2	H	20	201	12	22	0	0	NA	NA	1	1	SR	AR1	0	NA	2	2
2	H	20	202	5	35	0	1	NA	2	0	0	S	A	0	NA	0	0
2	H	20	285	NA	10	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	20	286	NA	18	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	20	287	NA	13	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	20	288	NA	25	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
2	H	20	290	NA	24	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
2	H	20	291	NA	20	0	0	NA	NA	NA	1	NA	AR1	NA	0	NA	4
2	H	20	294	NA	14	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	4
2	H	20	295	NA	14	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	4
2	H	20	297	NA	19	0	NA	NA	NA	NA	1	NA	SR	NA	0	NA	4
2	H	20	298	NA	10	0	NA	NA	NA	NA	0	NA	S	NA	0	NA	0
2	H	20	299	NA	28	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
2	H	20	300	NA	30	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
2	UH	21	1	27	29	1	0	2	NA	1	1	AR2	AR2	0	NA	7	7
2	UH	21	2	29	26	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
